,cost,address,opst,floor,space,city,gu,dong,평수
8612,50000,서울시 영등포구 당산동1가,A-클래스 102동,저,33.18,서울시,영등포구,당산동1가,10.0
8613,80000,서울시 영등포구 당산동1가,A-클래스 102동,저,33.18,서울시,영등포구,당산동1가,10.0
8614,70000,서울시 영등포구 당산동1가,A-클래스 102동,저,33.18,서울시,영등포구,당산동1가,10.0
8615,70000,서울시 영등포구 당산동1가,A-클래스 102동,저,33.18,서울시,영등포구,당산동1가,10.0
8616,40000,서울시 영등포구 당산동1가,A-클래스 101동,중,36.83,서울시,영등포구,당산동1가,11.1
8617,50000,서울시 영등포구 당산동1가,DS퍼스트 1동,중,29.94,서울시,영등포구,당산동1가,9.1
8618,48000,서울시 영등포구 당산동1가,DS퍼스트 1동,중,29.94,서울시,영등포구,당산동1가,9.1
8619,48000,서울시 영등포구 당산동1가,DS퍼스트 1동,중,29.94,서울시,영등포구,당산동1가,9.1
8620,50000,서울시 영등포구 당산동1가,J.W 카리스 1동,저,38.66,서울시,영등포구,당산동1가,11.7
8621,70000,서울시 영등포구 당산동1가,나비드 1동,중,29.95,서울시,영등포구,당산동1가,9.1
8622,70000,서울시 영등포구 당산동1가,나비드 1동,중,29.95,서울시,영등포구,당산동1가,9.1
8623,70000,서울시 영등포구 당산동1가,나비드 1동,중,29.95,서울시,영등포구,당산동1가,9.1
8624,80000,서울시 영등포구 당산동1가,나비드 1동,중,29.95,서울시,영등포구,당산동1가,9.1
8625,70000,서울시 영등포구 당산동1가,나비드 1동,저,29.44,서울시,영등포구,당산동1가,8.9
8626,50000,서울시 영등포구 당산동1가,다솔시티하임 1동,저,29.95,서울시,영등포구,당산동1가,9.1
8627,55000,서울시 영등포구 당산동1가,다솔시티하임 1동,저,29.95,서울시,영등포구,당산동1가,9.1
8628,40000,서울시 영등포구 당산동1가,다솔시티하임 1동,저,29.95,서울시,영등포구,당산동1가,9.1
8629,100000,서울시 영등포구 당산동1가,당산 더채움 102동,고,27.94,서울시,영등포구,당산동1가,8.5
8630,100000,서울시 영등포구 당산동1가,당산 더채움 101동,저,27.94,서울시,영등포구,당산동1가,8.5
8631,100000,서울시 영등포구 당산동1가,당산 더채움 102동,고,27.94,서울시,영등포구,당산동1가,8.5
8632,100000,서울시 영등포구 당산동1가,당산 더채움 102동,중,27.94,서울시,영등포구,당산동1가,8.5
8633,100000,서울시 영등포구 당산동1가,당산 더채움 102동,중,27.94,서울시,영등포구,당산동1가,8.5
8634,90000,서울시 영등포구 당산동1가,당산 더채움 102동,중,27.94,서울시,영등포구,당산동1가,8.5
8635,60000,서울시 영등포구 당산동1가,당산아틀리에 1동,저,29.89,서울시,영등포구,당산동1가,9.0
8636,80000,서울시 영등포구 당산동1가,당산엘르(민간임대) 1동,저,32.43,서울시,영등포구,당산동1가,9.8
8637,60000,서울시 영등포구 당산동1가,동원스위트당산 1동,저,26.74,서울시,영등포구,당산동1가,8.1
8638,100000,서울시 영등포구 당산동1가,동원스위트당산 1동,저,26.74,서울시,영등포구,당산동1가,8.1
8639,60000,서울시 영등포구 당산동1가,동원스위트당산 1동,저,26.74,서울시,영등포구,당산동1가,8.1
8640,90000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8641,60000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8642,60000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8643,80000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,42.95,서울시,영등포구,당산동1가,13.0
8644,80000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8645,80000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8646,80000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8647,80000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,42.95,서울시,영등포구,당산동1가,13.0
8648,60000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8649,80000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,42.95,서울시,영등포구,당산동1가,13.0
8650,80000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,42.95,서울시,영등포구,당산동1가,13.0
8651,80000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,42.95,서울시,영등포구,당산동1가,13.0
8652,60000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8653,60000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8654,60000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8655,80000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,42.95,서울시,영등포구,당산동1가,13.0
8656,60000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8657,60000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
8658,90000,서울시 영등포구 당산동1가,드림캐슬(민간임대) 1동,저,40.18,서울시,영등포구,당산동1가,12.2
