cost,address,opst,floor,space
80000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 102동,7,28.33
100000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 105동,9,28.33
80000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 105동,9,28.33
100000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 105동,중,28.33
100000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 103동,중,28.33
100000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 105동,중,28.33
80000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 105동,9,28.33
100000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 101동,6,28.33
100000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 103동,2,28.33
100000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 102동,13,28.33
80000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 103동,2,28.33
80000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 102동,3,28.33
80000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 103동,2,28.33
90000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 104동,3,28.33
90000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 101동,6,28.33
80000,서울시 강서구 가양동,마곡보타닉투웨니퍼스트 103동,저,28.33
60000,서울시 강서구 가양동,마곡지웰에스테이트 1동,2,17.44
70000,서울시 강서구 가양동,마곡지웰에스테이트 1동,4,17.44
60000,서울시 강서구 가양동,마곡지웰에스테이트 1동,2,17.44
50000,서울시 강서구 가양동,마곡지웰에스테이트 1동,7,17.93
50000,서울시 강서구 가양동,마곡지웰에스테이트 1동,7,17.93
100000,서울시 강서구 가양동,마곡지웰에스테이트 1동,7,17.93
75000,서울시 강서구 가양동,마곡지웰에스테이트 1동,7,17.93
70000,서울시 강서구 가양동,마곡지웰에스테이트 1동,5,17.44
80000,서울시 강서구 가양동,마곡지웰에스테이트 1동,7,17.93
70000,서울시 강서구 가양동,마곡지웰에스테이트 1동,고,17.44
70000,서울시 강서구 가양동,마곡지웰에스테이트 1동,저,17.66
70000,서울시 강서구 가양동,마곡지웰에스테이트 1동,7,17.44
80000,서울시 강서구 가양동,마곡크리스아크 1동,8,32.48
100000,서울시 강서구 가양동,마곡크리스아크 1동,8,32.48
80000,서울시 강서구 가양동,마곡크리스아크 1동,중,32.48
60000,서울시 강서구 가양동,마곡파크뷰 B동,5,28.89
60000,서울시 강서구 가양동,마곡파크뷰 B동,저,28.89
70000,서울시 강서구 가양동,마곡파크뷰 B동,저,28.89
170000,서울시 강서구 가양동,미씨엘로 1동,4,26.52
130000,서울시 강서구 가양동,미씨엘로 1동,6,26.52
150000,서울시 강서구 가양동,미씨엘로 1동,고,32.19
100000,서울시 강서구 가양동,미씨엘로 1동,7,25.16
130000,서울시 강서구 가양동,미씨엘로 1동,6,26.52
150000,서울시 강서구 가양동,미씨엘로 1동,고,32.19
170000,서울시 강서구 가양동,미씨엘로 1동,6,29.58
80000,서울시 강서구 가양동,미씨엘로 1동,6,26.52
70000,서울시 강서구 가양동,보타닉스타뷰 1동,4,49.94
80000,서울시 강서구 가양동,보타닉스타뷰 1동,4,40.56
70000,서울시 강서구 가양동,보타닉스타뷰 1동,4,49.94
55000,서울시 강서구 가양동,보타닉스타뷰 1동,2,49.94
80000,서울시 강서구 가양동,보타닉스타뷰 1동,3,36.83
70000,서울시 강서구 가양동,보타닉스타뷰 1동,2,49.94
70000,서울시 강서구 가양동,보타닉스타뷰 1동,2,49.94
55000,서울시 강서구 가양동,보타닉스타뷰 1동,4,49.94
80000,서울시 강서구 가양동,보타닉스타뷰 1동,저,49.94
100000,서울시 강서구 가양동,삼성블루밍 1동,중,39.1
70000,서울시 강서구 가양동,세종보타닉2차 1동,고,28.63
170000,서울시 강서구 가양동,이스타빌1차 1동,6,27.0
110000,서울시 강서구 가양동,이스타빌1차 1동,3,27.0
70000,서울시 강서구 가양동,이스타빌1차 1동,6,27.0
120000,서울시 강서구 가양동,이스타빌1차 1동,14,32.4
95000,서울시 강서구 가양동,이스타빌1차 1동,중,25.84
0,서울시 강서구 가양동,이스타빌1차 1동,13,27.0
130000,서울시 강서구 가양동,이스타빌2차 1동,8,30.6
8,서울시 강서구 가양동,이스타빌2차 1동,중,30.6
0,서울시 강서구 가양동,이스타빌2차 1동,8,30.6
150000,서울시 강서구 가양동,이스타빌2차 1동,15,32.8
0,서울시 강서구 가양동,이스타빌2차 1동,고,32.8
170000,서울시 강서구 가양동,이스타빌2차 1동,13,32.8
170000,서울시 강서구 가양동,이스타빌2차 1동,3,34.0
170000,서울시 강서구 가양동,이스타빌2차 1동,5,34.0
130000,서울시 강서구 가양동,이스타빌2차 1동,중,30.6
0,서울시 강서구 가양동,이스타빌2차 1동,13,32.8
150000,서울시 강서구 가양동,이스타빌2차 1동,6,34.0
60000,서울시 강서구 가양동,플래티노 1동,7,17.24
70000,서울시 강서구 가양동,플래티노 1동,고,17.24
70000,서울시 강서구 가양동,플래티노 1동,고,17.24
80000,서울시 강서구 가양동,플래티노 1동,10,17.24
100000,서울시 강서구 가양동,플래티노 1동,10,17.24
100000,서울시 강서구 가양동,플래티노 1동,5,17.24
80000,서울시 강서구 가양동,호성스카이 1동,고,26.79
80000,서울시 강서구 가양동,호성스카이 1동,고,26.79
70000,서울시 강서구 가양동,호성스카이 1동,6,26.79
70000,서울시 강서구 가양동,호성스카이 1동,중,26.79
90000,서울시 강서구 가양동,호성스카이 1동,중,26.79
60000,서울시 강서구 가양동,휴먼빌 1동,10,25.64
60000,서울시 강서구 가양동,휴먼빌 1동,10,25.64
106000,서울시 강서구 가양동,휴먼빌 1동,10,25.64
106000,서울시 강서구 가양동,휴먼빌 1동,6,25.64
106000,서울시 강서구 가양동,휴먼빌 1동,12,25.64
106000,서울시 강서구 가양동,휴먼빌 1동,12,25.64
170000,서울시 강서구 가양동,휴먼빌 1동,6,30.8
106000,서울시 강서구 가양동,휴먼빌 1동,10,25.64
106000,서울시 강서구 가양동,휴먼빌 1동,15,25.64
106000,서울시 강서구 가양동,휴먼빌 1동,14,25.64
100000,서울시 강서구 공항동,대룡드림타워II 1동,고,27.34
150000,서울시 강서구 공항동,대룡드림타워II 1동,8,27.34
0,서울시 강서구 공항동,대룡드림타워II 1동,고,25.83
0,서울시 강서구 공항동,대룡드림타워II 1동,11,25.83
70000,서울시 강서구 공항동,세종에어포트원 A동,3,29.98
70000,서울시 강서구 공항동,세종에어포트원 A동,저,29.98
70000,서울시 강서구 공항동,세종에어포트원 A동,저,29.98
70000,서울시 강서구 공항동,세종에어포트원 A동,10,25.42
70000,서울시 강서구 공항동,세종에어포트원 A동,10,25.42
70000,서울시 강서구 공항동,세종에어포트원 A동,고,25.42
70000,서울시 강서구 공항동,세종에어포트원 A동,고,25.42
12,서울시 강서구 공항동,세종에어포트원 A동,11,29.98
8,서울시 강서구 공항동,신마곡에테르힐스 1동,6,28.81
150000,서울시 강서구 공항동,신마곡에테르힐스 1동,4,28.81
150000,서울시 강서구 공항동,신마곡에테르힐스 1동,11,46.82
0,서울시 강서구 공항동,신마곡에테르힐스 1동,고,47.49
0,서울시 강서구 공항동,신마곡에테르힐스 1동,고,47.49
0,서울시 강서구 공항동,신마곡에테르힐스 1동,중,47.49
0,서울시 강서구 공항동,신마곡에테르힐스 1동,고,47.49
0,서울시 강서구 공항동,신마곡에테르힐스 1동,고,47.49
100000,서울시 강서구 공항동,신마곡에테르힐스 1동,4,28.81
120000,서울시 강서구 공항동,신마곡에테르힐스 1동,12,47.49
150000,서울시 강서구 공항동,신마곡에테르힐스 1동,4,28.81
80000,서울시 강서구 공항동,신마곡에테르힐스 1동,중,47.49
120000,서울시 강서구 공항동,신마곡에테르힐스 1동,9,47.49
120000,서울시 강서구 공항동,신마곡에테르힐스 1동,12,47.49
120000,서울시 강서구 공항동,신마곡에테르힐스 1동,10,47.49
120000,서울시 강서구 공항동,신마곡에테르힐스 1동,13,47.49
120000,서울시 강서구 공항동,신마곡에테르힐스 1동,11,47.49
100000,서울시 강서구 공항동,신마곡에테르힐스 1동,4,28.81
90000,서울시 강서구 공항동,신마곡에테르힐스 1동,11,28.81
120000,서울시 강서구 공항동,신마곡에테르힐스 1동,고,47.49
130000,서울시 강서구 공항동,이스카이 1동,고,24.99
130000,서울시 강서구 공항동,이스카이 1동,9,24.99
120000,서울시 강서구 공항동,이스카이 1동,7,24.57
150000,서울시 강서구 내발산동,DH647 1동,6,58.18
200000,서울시 강서구 내발산동,DH647 1동,6,58.18
0,서울시 강서구 내발산동,DH647 1동,5,58.18
300000,서울시 강서구 내발산동,DH647 1동,4,58.18
300000,서울시 강서구 내발산동,DH647 1동,4,58.18
0,서울시 강서구 내발산동,DH647 1동,5,58.18
300000,서울시 강서구 내발산동,DH647 1동,6,58.18
0,서울시 강서구 내발산동,DH647 1동,5,58.18
200000,서울시 강서구 내발산동,DH647 1동,6,58.18
200000,서울시 강서구 내발산동,DH647 1동,4,58.18
0,서울시 강서구 내발산동,DH647 1동,3,58.18
300000,서울시 강서구 내발산동,DH647 1동,6,58.18
320000,서울시 강서구 내발산동,DH647 1동,6,58.18
300000,서울시 강서구 내발산동,DH647 1동,중,58.18
320000,서울시 강서구 내발산동,DH647 1동,4,58.18
300000,서울시 강서구 내발산동,DH647 1동,6,58.18
270000,서울시 강서구 내발산동,DH647 1동,6,58.18
0,서울시 강서구 내발산동,DH647 1동,중,58.18
200000,서울시 강서구 내발산동,DH647 1동,6,58.18
200000,서울시 강서구 내발산동,DH647 1동,6,58.18
120000,서울시 강서구 내발산동,더자하 1동,8,27.73
80000,서울시 강서구 내발산동,더자하 1동,8,27.73
80000,서울시 강서구 내발산동,더자하 1동,8,27.73
100000,서울시 강서구 내발산동,더자하 1동,중,27.73
80000,서울시 강서구 내발산동,더자하 1동,10,27.39
70000,서울시 강서구 내발산동,에스엠파크뷰 102동,중,34.79
80000,서울시 강서구 내발산동,에스엠파크뷰 101동,4,34.81
50000,서울시 강서구 내발산동,에스엠파크뷰 101동,중,34.81
70000,서울시 강서구 내발산동,에스엠파크뷰 101동,저,34.79
80000,서울시 강서구 등촌동,가양역센트럴시티 1동,7,16.05
80000,서울시 강서구 등촌동,가양역센트럴시티 1동,8,14.84
80000,서울시 강서구 등촌동,가양역센트럴시티 1동,3,14.91
80000,서울시 강서구 등촌동,가양역센트럴시티 1동,6,14.84
80000,서울시 강서구 등촌동,가양역센트럴시티 1동,12,16.05
80000,서울시 강서구 등촌동,가양역센트럴시티 1동,5,14.84
80000,서울시 강서구 등촌동,가양역센트럴시티 1동,12,16.05
60000,서울시 강서구 등촌동,가양역센트럴시티 1동,11,14.91
160000,서울시 강서구 등촌동,강변샤르망 301동,9,63.16
160000,서울시 강서구 등촌동,강변샤르망 301동,9,63.16
120000,서울시 강서구 등촌동,강변샤르망 301동,10,63.16
110000,서울시 강서구 등촌동,강변샤르망 302동,10,58.36
180000,서울시 강서구 등촌동,강변샤르망 101동,7,63.16
130000,서울시 강서구 등촌동,강변샤르망 102동,2,63.16
120000,서울시 강서구 등촌동,강변샤르망 302동,3,63.16
120000,서울시 강서구 등촌동,강변샤르망 102동,11,63.16
0,서울시 강서구 등촌동,강변샤르망 202동,8,63.16
0,서울시 강서구 등촌동,강변샤르망 102동,11,63.16
120000,서울시 강서구 등촌동,강변샤르망 102동,11,63.16
160000,서울시 강서구 등촌동,강변샤르망 102동,11,63.16
160000,서울시 강서구 등촌동,강변샤르망 101동,고,63.16
0,서울시 강서구 등촌동,강변샤르망 101동,저,63.16
120000,서울시 강서구 등촌동,강변샤르망 202동,2,63.16
160000,서울시 강서구 등촌동,강변샤르망 102동,11,63.16
120000,서울시 강서구 등촌동,강변샤르망 301동,14,63.16
120000,서울시 강서구 등촌동,강변샤르망 301동,14,63.16
160000,서울시 강서구 등촌동,강변샤르망 101동,6,63.16
120000,서울시 강서구 등촌동,강변샤르망 101동,저,63.16
80000,서울시 강서구 등촌동,강서메트로칸 1동,고,18.28
80000,서울시 강서구 등촌동,강서메트로칸 1동,고,18.75
60000,서울시 강서구 등촌동,강서메트로칸 1동,중,18.75
80000,서울시 강서구 등촌동,강서메트로칸 1동,저,17.31
70000,서울시 강서구 등촌동,강서메트로칸 1동,12,17.34
80000,서울시 강서구 등촌동,강서메트로칸 1동,중,19.29
70000,서울시 강서구 등촌동,강서메트로칸 1동,12,17.34
80000,서울시 강서구 등촌동,강서메트로칸 1동,7,18.75
80000,서울시 강서구 등촌동,강서메트로칸 1동,5,18.75
70000,서울시 강서구 등촌동,강서메트로칸 1동,13,18.24
80000,서울시 강서구 등촌동,강서메트로칸 1동,고,17.58
80000,서울시 강서구 등촌동,강서메트로칸 1동,5,18.75
80000,서울시 강서구 등촌동,강서메트로칸 1동,중,18.75
100000,서울시 강서구 등촌동,경동미르웰양천향교2차 203동,고,29.68
90000,서울시 강서구 등촌동,경동미르웰양천향교2차 202동,16,29.68
100000,서울시 강서구 등촌동,경동미르웰양천향교2차 203동,중,29.68
100000,서울시 강서구 등촌동,경동미르웰양천향교2차 203동,5,29.68
80000,서울시 강서구 등촌동,경동미르웰양천향교2차 202동,4,29.68
100000,서울시 강서구 등촌동,경동미르웰양천향교2차 203동,10,29.68
95000,서울시 강서구 등촌동,경동미르웰양천향교2차 203동,고,29.68
